sovereign,territory,habitat,habitat_area,mpa,heavily_restricted,minimal_area_km2,high_area_km2,upgrade_gain_percent,opportunity_score,high_protection_percent,enabling_conditions,enabling_band,global_share
Panama,Panama,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,58.7,50-69,NA
Panama,Panama,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,58.7,50-69,NA
Panama,Panama,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,58.7,50-69,NA
Panama,Panama,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,58.7,50-69,NA
Panama,Panama,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,58.7,50-69,NA
Papua New Guinea,Papua New Guinea,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,48.47805714285714,<50,NA
Papua New Guinea,Papua New Guinea,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,48.47805714285714,<50,NA
Papua New Guinea,Papua New Guinea,Saltmarshes,0,0,0,0,0,NA,0,NA,48.47805714285714,<50,0
Papua New Guinea,Papua New Guinea,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,48.47805714285714,<50,NA
Papua New Guinea,Papua New Guinea,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,48.47805714285714,<50,NA
Papua New Guinea,Papua New Guinea,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,48.47805714285714,<50,NA
Paraguay,Paraguay,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Paraguay,Paraguay,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Paraguay,Paraguay,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Paraguay,Paraguay,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Paraguay,Paraguay,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Paraguay,Paraguay,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Paraguay,Paraguay,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Paraguay,Paraguay,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Paraguay,Paraguay,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Paraguay,Paraguay,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Peru,Peru,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,52.29042904290429,50-69,NA
Peru,Peru,Warm-water corals,0,0,0,0,0,NA,0,NA,52.29042904290429,50-69,0
Peru,Peru,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,52.29042904290429,50-69,NA
Peru,Peru,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,52.29042904290429,50-69,NA
Peru,Peru,Seagrasses,0,0,0,0,0,NA,0,NA,52.29042904290429,50-69,0
Peru,Peru,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,52.29042904290429,50-69,NA
Peru,Peru,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,52.29042904290429,50-69,NA
Philippines,Philippines,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,52.20829986613119,50-69,NA
Philippines,Philippines,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,52.20829986613119,50-69,NA
Philippines,Philippines,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,52.20829986613119,50-69,NA
Philippines,Philippines,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,52.20829986613119,50-69,NA
Philippines,Philippines,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,52.20829986613119,50-69,NA
Poland,Poland,Cold-water corals,0,0,0,0,0,NA,0,NA,64.6,50-69,0
Poland,Poland,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,64.6,50-69,NA
Poland,Poland,Warm-water corals,0,0,0,0,0,NA,0,NA,64.6,50-69,0
Poland,Poland,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,64.6,50-69,NA
Poland,Poland,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,64.6,50-69,NA
Poland,Poland,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,64.6,50-69,NA
Poland,Poland,Mangroves,0,0,0,0,0,NA,0,NA,64.6,50-69,0
Poland,Poland,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,64.6,50-69,NA
Portugal,Azores,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,75.79798994974874,>=70,NA
Portugal,Azores,Warm-water corals,0,0,0,0,0,NA,0,NA,75.79798994974874,>=70,0
Portugal,Azores,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,75.79798994974874,>=70,NA
Portugal,Azores,Saltmarshes,0,0,0,0,0,NA,0,NA,75.79798994974874,>=70,0
Portugal,Azores,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,75.79798994974874,>=70,NA
Portugal,Azores,Seagrasses,0,0,0,0,0,NA,0,NA,75.79798994974874,>=70,0
Portugal,Azores,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,75.79798994974874,>=70,NA
Portugal,Azores,Mangroves,0,0,0,0,0,NA,0,NA,75.79798994974874,>=70,0
Portugal,Azores,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,75.79798994974874,>=70,NA
Portugal,Madeira,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,76.1203488372093,>=70,NA
Portugal,Madeira,Warm-water corals,0,0,0,0,0,NA,0,NA,76.1203488372093,>=70,0
Portugal,Madeira,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,76.1203488372093,>=70,NA
Portugal,Madeira,Saltmarshes,0,0,0,0,0,NA,0,NA,76.1203488372093,>=70,0
Portugal,Madeira,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,76.1203488372093,>=70,NA
Portugal,Madeira,Seagrasses,0,0,0,0,0,NA,0,NA,76.1203488372093,>=70,0
Portugal,Madeira,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,76.1203488372093,>=70,NA
Portugal,Madeira,Mangroves,0,0,0,0,0,NA,0,NA,76.1203488372093,>=70,0
Portugal,Madeira,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,76.1203488372093,>=70,NA
Portugal,Portugal,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,74.85234899328859,>=70,NA
Portugal,Portugal,Warm-water corals,0,0,0,0,0,NA,0,NA,74.85234899328859,>=70,0
Portugal,Portugal,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,74.85234899328859,>=70,NA
Portugal,Portugal,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,74.85234899328859,>=70,NA
Portugal,Portugal,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,74.85234899328859,>=70,NA
Portugal,Portugal,Mangroves,0,0,0,0,0,NA,0,NA,74.85234899328859,>=70,0
Portugal,Portugal,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,74.85234899328859,>=70,NA
Qatar,Qatar,Cold-water corals,0,0,0,0,0,NA,0,NA,63.925,50-69,0
Qatar,Qatar,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,63.925,50-69,NA
Qatar,Qatar,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,63.925,50-69,NA
Qatar,Qatar,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,63.925,50-69,NA
Qatar,Qatar,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,63.925,50-69,NA
Qatar,Qatar,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,63.925,50-69,NA
Republic of Mauritius,Republic of Mauritius,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,66.64733178654292,50-69,NA
Republic of Mauritius,Republic of Mauritius,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,66.64733178654292,50-69,NA
Republic of Mauritius,Republic of Mauritius,Saltmarshes,0,0,0,0,0,NA,0,NA,66.64733178654292,50-69,0
Republic of Mauritius,Republic of Mauritius,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,66.64733178654292,50-69,NA
Republic of Mauritius,Republic of Mauritius,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,66.64733178654292,50-69,NA
Republic of Mauritius,Republic of Mauritius,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,66.64733178654292,50-69,NA
Republic of the Congo,Republic of the Congo,Cold-water corals,0,0,0,0,0,NA,0,NA,35.3,<50,0
Republic of the Congo,Republic of the Congo,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,35.3,<50,NA
Republic of the Congo,Republic of the Congo,Warm-water corals,0,0,0,0,0,NA,0,NA,35.3,<50,0
Republic of the Congo,Republic of the Congo,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,35.3,<50,NA
Republic of the Congo,Republic of the Congo,Saltmarshes,0,0,0,0,0,NA,0,NA,35.3,<50,0
Republic of the Congo,Republic of the Congo,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,35.3,<50,NA
Republic of the Congo,Republic of the Congo,Seagrasses,0,0,0,0,0,NA,0,NA,35.3,<50,0
Republic of the Congo,Republic of the Congo,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,35.3,<50,NA
Republic of the Congo,Republic of the Congo,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,35.3,<50,NA
Romania,Romania,Cold-water corals,0,0,0,0,0,NA,0,NA,60.6,50-69,0
Romania,Romania,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,60.6,50-69,NA
Romania,Romania,Warm-water corals,0,0,0,0,0,NA,0,NA,60.6,50-69,0
Romania,Romania,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,60.6,50-69,NA
Romania,Romania,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,60.6,50-69,NA
Romania,Romania,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,60.6,50-69,NA
Romania,Romania,Mangroves,0,0,0,0,0,NA,0,NA,60.6,50-69,0
Romania,Romania,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,60.6,50-69,NA
Russia,Russia,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,54.13049994647254,50-69,NA
Russia,Russia,Warm-water corals,0,0,0,0,0,NA,0,NA,54.13049994647254,50-69,0
Russia,Russia,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,54.13049994647254,50-69,NA
Russia,Russia,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,54.13049994647254,50-69,NA
Russia,Russia,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,54.13049994647254,50-69,NA
Russia,Russia,Mangroves,0,0,0,0,0,NA,0,NA,54.13049994647254,50-69,0
Russia,Russia,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,54.13049994647254,50-69,NA
Rwanda,Rwanda,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Rwanda,Rwanda,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Rwanda,Rwanda,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Rwanda,Rwanda,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Rwanda,Rwanda,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Rwanda,Rwanda,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Rwanda,Rwanda,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Rwanda,Rwanda,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Rwanda,Rwanda,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Rwanda,Rwanda,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Saint Kitts and Nevis,Saint Kitts and Nevis,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,59.9,50-69,NA
Saint Kitts and Nevis,Saint Kitts and Nevis,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,59.9,50-69,NA
Saint Kitts and Nevis,Saint Kitts and Nevis,Saltmarshes,0,0,0,0,0,NA,0,NA,59.9,50-69,0
Saint Kitts and Nevis,Saint Kitts and Nevis,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,59.9,50-69,NA
Saint Kitts and Nevis,Saint Kitts and Nevis,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,59.9,50-69,NA
Saint Kitts and Nevis,Saint Kitts and Nevis,Mangroves,0,0,0,0,0,NA,0,NA,59.9,50-69,0
Saint Kitts and Nevis,Saint Kitts and Nevis,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,59.9,50-69,NA
Saint Lucia,Saint Lucia,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,56.3,50-69,NA
Saint Lucia,Saint Lucia,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,56.3,50-69,NA
Saint Lucia,Saint Lucia,Saltmarshes,0,0,0,0,0,NA,0,NA,56.3,50-69,0
Saint Lucia,Saint Lucia,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,56.3,50-69,NA
Saint Lucia,Saint Lucia,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,56.3,50-69,NA
Saint Lucia,Saint Lucia,Mangroves,0,0,0,0,0,NA,0,NA,56.3,50-69,0
Saint Lucia,Saint Lucia,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,56.3,50-69,NA
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,58.31666666666666,50-69,NA
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,58.31666666666666,50-69,NA
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Saltmarshes,0,0,0,0,0,NA,0,NA,58.31666666666666,50-69,0
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,58.31666666666666,50-69,NA
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,58.31666666666666,50-69,NA
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,58.31666666666666,50-69,NA
Samoa,Samoa,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,64.70212765957447,50-69,NA
Samoa,Samoa,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,64.70212765957447,50-69,NA
Samoa,Samoa,Saltmarshes,0,0,0,0,0,NA,0,NA,64.70212765957447,50-69,0
Samoa,Samoa,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,64.70212765957447,50-69,NA
Samoa,Samoa,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,64.70212765957447,50-69,NA
Samoa,Samoa,Mangroves,0,0,0,0,0,NA,0,NA,64.70212765957447,50-69,0
Samoa,Samoa,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,64.70212765957447,50-69,NA
San Marino,San Marino,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
San Marino,San Marino,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
San Marino,San Marino,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
San Marino,San Marino,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
San Marino,San Marino,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
San Marino,San Marino,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
San Marino,San Marino,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
San Marino,San Marino,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
San Marino,San Marino,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
San Marino,San Marino,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Sao Tome and Principe,Sao Tome and Principe,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,55.3,50-69,NA
Sao Tome and Principe,Sao Tome and Principe,Warm-water corals,0,0,0,0,0,NA,0,NA,55.3,50-69,0
Sao Tome and Principe,Sao Tome and Principe,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,55.3,50-69,NA
Sao Tome and Principe,Sao Tome and Principe,Saltmarshes,0,0,0,0,0,NA,0,NA,55.3,50-69,0
Sao Tome and Principe,Sao Tome and Principe,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,55.3,50-69,NA
Sao Tome and Principe,Sao Tome and Principe,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,55.3,50-69,NA
Sao Tome and Principe,Sao Tome and Principe,Mangroves,0,0,0,0,0,NA,0,NA,55.3,50-69,0
Sao Tome and Principe,Sao Tome and Principe,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,55.3,50-69,NA
Saudi Arabia,Saudi Arabia,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,54.29323308270677,50-69,NA
Saudi Arabia,Saudi Arabia,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,54.29323308270677,50-69,NA
Saudi Arabia,Saudi Arabia,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,54.29323308270677,50-69,NA
Saudi Arabia,Saudi Arabia,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,54.29323308270677,50-69,NA
Saudi Arabia,Saudi Arabia,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,54.29323308270677,50-69,NA
Senegal,Senegal,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,44.54227272727273,<50,NA
Senegal,Senegal,Warm-water corals,0,0,0,0,0,NA,0,NA,44.54227272727273,<50,0
Senegal,Senegal,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,44.54227272727273,<50,NA
Senegal,Senegal,Saltmarshes,0,0,0,0,0,NA,0,NA,44.54227272727273,<50,0
Senegal,Senegal,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,44.54227272727273,<50,NA
Senegal,Senegal,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,44.54227272727273,<50,NA
Senegal,Senegal,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,44.54227272727273,<50,NA
Serbia,Serbia,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Serbia,Serbia,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Serbia,Serbia,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Serbia,Serbia,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Serbia,Serbia,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Serbia,Serbia,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Serbia,Serbia,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Serbia,Serbia,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Serbia,Serbia,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Serbia,Serbia,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Seychelles,Seychelles,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,62.283599088838265,50-69,NA
Seychelles,Seychelles,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,62.283599088838265,50-69,NA
Seychelles,Seychelles,Saltmarshes,0,0,0,0,0,NA,0,NA,62.283599088838265,50-69,0
Seychelles,Seychelles,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,62.283599088838265,50-69,NA
Seychelles,Seychelles,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,62.283599088838265,50-69,NA
Seychelles,Seychelles,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,62.283599088838265,50-69,NA
Sierra Leone,Sierra Leone,Cold-water corals,0,0,0,0,0,NA,0,NA,43,<50,0
Sierra Leone,Sierra Leone,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,43,<50,NA
Sierra Leone,Sierra Leone,Warm-water corals,0,0,0,0,0,NA,0,NA,43,<50,0
Sierra Leone,Sierra Leone,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,43,<50,NA
Sierra Leone,Sierra Leone,Saltmarshes,0,0,0,0,0,NA,0,NA,43,<50,0
Sierra Leone,Sierra Leone,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,43,<50,NA
Sierra Leone,Sierra Leone,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,43,<50,NA
Sierra Leone,Sierra Leone,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,43,<50,NA
Singapore,Singapore,Cold-water corals,0,0,0,0,0,NA,0,NA,58.4,50-69,0
Singapore,Singapore,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,58.4,50-69,NA
Singapore,Singapore,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,58.4,50-69,NA
Singapore,Singapore,Saltmarshes,0,0,0,0,0,NA,0,NA,58.4,50-69,0
Singapore,Singapore,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,58.4,50-69,NA
Singapore,Singapore,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,58.4,50-69,NA
Singapore,Singapore,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,58.4,50-69,NA
Slovakia,Slovakia,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Slovakia,Slovakia,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Slovakia,Slovakia,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Slovakia,Slovakia,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Slovakia,Slovakia,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Slovakia,Slovakia,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Slovakia,Slovakia,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Slovakia,Slovakia,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Slovakia,Slovakia,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
Slovakia,Slovakia,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
Slovenia,Slovenia,Cold-water corals,0,0,0,0,0,NA,0,NA,66.9,50-69,0
Slovenia,Slovenia,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,66.9,50-69,NA
Slovenia,Slovenia,Warm-water corals,0,0,0,0,0,NA,0,NA,66.9,50-69,0
Slovenia,Slovenia,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,66.9,50-69,NA
Slovenia,Slovenia,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,66.9,50-69,NA
Slovenia,Slovenia,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,66.9,50-69,NA
Slovenia,Slovenia,Mangroves,0,0,0,0,0,NA,0,NA,66.9,50-69,0
Slovenia,Slovenia,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,66.9,50-69,NA
Solomon Islands,Solomon Islands,Cold-water corals,0,0,0,0,0,NA,0,NA,47.44029574861368,<50,0
Solomon Islands,Solomon Islands,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,47.44029574861368,<50,NA
Solomon Islands,Solomon Islands,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,47.44029574861368,<50,NA
Solomon Islands,Solomon Islands,Saltmarshes,0,0,0,0,0,NA,0,NA,47.44029574861368,<50,0
Solomon Islands,Solomon Islands,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,47.44029574861368,<50,NA
Solomon Islands,Solomon Islands,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,47.44029574861368,<50,NA
Solomon Islands,Solomon Islands,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,47.44029574861368,<50,NA
South Africa,Prince Edward Islands,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,61.8,50-69,NA
South Africa,Prince Edward Islands,Warm-water corals,0,0,0,0,0,NA,0,NA,61.8,50-69,0
South Africa,Prince Edward Islands,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,61.8,50-69,NA
South Africa,Prince Edward Islands,Saltmarshes,0,0,0,0,0,NA,0,NA,61.8,50-69,0
South Africa,Prince Edward Islands,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,61.8,50-69,NA
South Africa,Prince Edward Islands,Seagrasses,0,0,0,0,0,NA,0,NA,61.8,50-69,0
South Africa,Prince Edward Islands,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,61.8,50-69,NA
South Africa,Prince Edward Islands,Mangroves,0,0,0,0,0,NA,0,NA,61.8,50-69,0
South Africa,Prince Edward Islands,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,61.8,50-69,NA
South Africa,South Africa,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,57.5,50-69,NA
South Africa,South Africa,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,57.5,50-69,NA
South Africa,South Africa,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,57.5,50-69,NA
South Africa,South Africa,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,57.5,50-69,NA
South Africa,South Africa,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,57.5,50-69,NA
South Korea,South Korea,Cold-water corals,0,0,0,0,0,NA,0,NA,66.7771573604061,50-69,0
South Korea,South Korea,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,66.7771573604061,50-69,NA
South Korea,South Korea,Warm-water corals,0,0,0,0,0,NA,0,NA,66.7771573604061,50-69,0
South Korea,South Korea,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,66.7771573604061,50-69,NA
South Korea,South Korea,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,66.7771573604061,50-69,NA
South Korea,South Korea,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,66.7771573604061,50-69,NA
South Korea,South Korea,Mangroves,0,0,0,0,0,NA,0,NA,66.7771573604061,50-69,0
South Korea,South Korea,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,66.7771573604061,50-69,NA
South Sudan,South Sudan,Cold-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
South Sudan,South Sudan,ColdCorals_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
South Sudan,South Sudan,Warm-water corals,0,0,0,0,0,NA,0,NA,NA,Data missing,0
South Sudan,South Sudan,CoralReefs_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
South Sudan,South Sudan,Saltmarshes,0,0,0,0,0,NA,0,NA,NA,Data missing,0
South Sudan,South Sudan,Saltmarshes_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
South Sudan,South Sudan,Seagrasses,0,0,0,0,0,NA,0,NA,NA,Data missing,0
South Sudan,South Sudan,Seagrasses_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
South Sudan,South Sudan,Mangroves,0,0,0,0,0,NA,0,NA,NA,Data missing,0
South Sudan,South Sudan,mangroves_MPA_with,0,0,0,0,0,NA,0,NA,NA,Data missing,NA
